#
# Results on Thursday November 29 2018 15:15:01 UTC.
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; WOW64; rv:60.0) Gecko/20100101 Firefox/60.0
# Design number was non-random = 238
#
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Field name.
# 9. Field value.
1543504501,7c07b138acac7caf36b630e2a90c13c6,Form,18,0,end.a,NULL,preference,20
1543504501,7c07b138acac7caf36b630e2a90c13c6,Form,18,0,end.a,NULL,_REACTION_TIME_,15581
#
# Results on Monday December 03 2018 13:53:34 UTC.
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; WOW64; rv:60.0) Gecko/20100101 Firefox/60.0
# Design number was non-random = 239
#
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Field name.
# 9. Field value.
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,1,0,inst,NULL,other_reason,
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,1,0,inst,NULL,Color,4
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,1,0,inst,NULL,Language,Yes
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,1,0,inst,NULL,Age,30-49
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,1,0,inst,NULL,Gender,Female
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,1,0,inst,NULL,Education,Ed3
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,1,0,inst,NULL,Occupation,O1
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,1,0,inst,NULL,_REACTION_TIME_,409447
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,2,0,inst,NULL,_REACTION_TIME_,1879
1543845214,7c07b138acac7caf36b630e2a90c13c6,Form,14,0,introTraining.P,NULL,_REACTION_TIME_,1537
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Field name.
# 9. Field value.
# 10. Field text.
# 11. Field correct text.
# 12. Field correct.
# 13. Html.
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,3,0,training.P,NULL,who,Cube*,Cube group,Cube group,True,train-p.html
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,3,0,training.P,NULL,what,hotel*,hotel,hotel,True,train-p.html
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,3,0,training.P,NULL,where,Gibbonland*,Gibbonland,Gibbonland,True,train-p.html
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,3,0,training.P,NULL,month,January*,January,January,True,train-p.html
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,3,0,training.P,NULL,day,1*,1,1,True,train-p.html
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,3,0,training.P,NULL,time,11:00*,11:00,11:00,True,train-p.html
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,3,0,training.P,NULL,ampm,PM*,PM,PM,True,train-p.html
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Field name.
# 9. Field value.
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,3,0,training.P,NULL,_REACTION_TIME_,34993
1543845214,7c07b138acac7caf36b630e2a90c13c6,Form,5,0,afterScen,NULL,_REACTION_TIME_,10914
1543845214,7c07b138acac7caf36b630e2a90c13c6,Form,15,0,introTraining.M,NULL,_REACTION_TIME_,3264
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Field name.
# 9. Field value.
# 10. Field text.
# 11. Field correct text.
# 12. Field correct.
# 13. Html.
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,4,0,training.M,NULL,who,Tetrahedron*,Tetrahedron group,Tetrahedron group,True,train-m.html
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,4,0,training.M,NULL,what,military-base*,military base,military base,True,train-m.html
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,4,0,training.M,NULL,where,Lemurland*,Lemurland,Lemurland,True,train-m.html
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,4,0,training.M,NULL,month,March*,March,March,True,train-m.html
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,4,0,training.M,NULL,day,1*,1,1,True,train-m.html
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,4,0,training.M,NULL,time,3:00*,3:00,3:00,True,train-m.html
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,4,0,training.M,NULL,ampm,AM*,AM,AM,True,train-m.html
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Field name.
# 9. Field value.
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,4,0,training.M,NULL,_REACTION_TIME_,63602
1543845214,7c07b138acac7caf36b630e2a90c13c6,Form,5,0,afterScen,NULL,_REACTION_TIME_,382385
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,6,0,trust-pre,NULL,1,2
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,6,0,trust-pre,NULL,2,2
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,6,0,trust-pre,NULL,3,2
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,6,0,trust-pre,NULL,4,2
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,6,0,trust-pre,NULL,5,2
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,6,0,trust-pre,NULL,6,5
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,6,0,trust-pre,NULL,7,4
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,6,0,trust-pre,NULL,8,4
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,6,0,trust-pre,NULL,9,4
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,6,0,trust-pre,NULL,10,4
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,6,0,trust-pre,NULL,11,4
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,6,0,trust-pre,NULL,12,4
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,6,0,trust-pre,NULL,_REACTION_TIME_,27616
1543845214,7c07b138acac7caf36b630e2a90c13c6,Form,16,0,introTest,NULL,_REACTION_TIME_,869376
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Field name.
# 9. Field value.
# 10. Field text.
# 11. Field correct text.
# 12. Field correct.
# 13. Html.
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,8,0,testing,m,who,Turquoise,Turquoise group,Silver group,False,scen4-m.html
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,8,0,testing,m,what,secular-school*,a secular school,a secular school,True,scen4-m.html
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,8,0,testing,m,where,Sigmaland,Sigmaland,Omicronland,False,scen4-m.html
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,8,0,testing,m,month,August,August,January,False,scen4-m.html
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,8,0,testing,m,day,5,5,1,False,scen4-m.html
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,8,0,testing,m,time,11:00,11:00,9:00,False,scen4-m.html
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,8,0,testing,m,ampm,PM,PM,AM,False,scen4-m.html
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Field name.
# 9. Field value.
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,8,0,testing,m,_REACTION_TIME_,538363
1543845214,7c07b138acac7caf36b630e2a90c13c6,Form,5,0,afterScen,NULL,_REACTION_TIME_,17932
1543845214,7c07b138acac7caf36b630e2a90c13c6,Form,17,0,betweenTest,NULL,_REACTION_TIME_,4336
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Field name.
# 9. Field value.
# 10. Field text.
# 11. Field correct text.
# 12. Field correct.
# 13. Html.
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,9,0,testing,m,who,Coral,Coral group,Violet group,False,scen1-m.html
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,9,0,testing,m,what,train,train station,financial institution,False,scen1-m.html
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,9,0,testing,m,where,Tauland,Tauland,Psiland,False,scen1-m.html
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,9,0,testing,m,month,December,December,April,False,scen1-m.html
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,9,0,testing,m,day,13,13,5,False,scen1-m.html
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,9,0,testing,m,time,4:00,4:00,11:00,False,scen1-m.html
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,9,0,testing,m,ampm,PM,PM,AM,False,scen1-m.html
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Field name.
# 9. Field value.
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,9,0,testing,m,_REACTION_TIME_,17172
1543845214,7c07b138acac7caf36b630e2a90c13c6,Form,5,0,afterScen,NULL,_REACTION_TIME_,18549
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,10,0,trust-post,m,1,4
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,10,0,trust-post,m,2,4
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,10,0,trust-post,m,3,4
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,10,0,trust-post,m,4,4
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,10,0,trust-post,m,5,4
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,10,0,trust-post,m,6,4
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,10,0,trust-post,m,7,4
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,10,0,trust-post,m,8,4
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,10,0,trust-post,m,9,4
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,10,0,trust-post,m,10,4
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,10,0,trust-post,m,11,4
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,10,0,trust-post,m,12,4
1543845214,7c07b138acac7caf36b630e2a90c13c6,FormC,10,0,trust-post,m,_REACTION_TIME_,123030
1543845214,7c07b138acac7caf36b630e2a90c13c6,Form,7,0,comments,NULL,comments,This is where text to describe strategies goes. It will be used for some filtering.
1543845214,7c07b138acac7caf36b630e2a90c13c6,Form,7,0,comments,NULL,notes,Yes
1543845214,7c07b138acac7caf36b630e2a90c13c6,Form,7,0,comments,NULL,_REACTION_TIME_,21160
1543845214,7c07b138acac7caf36b630e2a90c13c6,Form,18,0,end.a,NULL,mental,7
1543845214,7c07b138acac7caf36b630e2a90c13c6,Form,18,0,end.a,NULL,physical,9
1543845214,7c07b138acac7caf36b630e2a90c13c6,Form,18,0,end.a,NULL,temp,8
1543845214,7c07b138acac7caf36b630e2a90c13c6,Form,18,0,end.a,NULL,success,9
1543845214,7c07b138acac7caf36b630e2a90c13c6,Form,18,0,end.a,NULL,perf,8
1543845214,7c07b138acac7caf36b630e2a90c13c6,Form,18,0,end.a,NULL,stress,7
1543845214,7c07b138acac7caf36b630e2a90c13c6,Form,18,0,end.a,NULL,preference,4
1543845214,7c07b138acac7caf36b630e2a90c13c6,Form,18,0,end.a,NULL,_REACTION_TIME_,23452
#
# Results on Monday December 17 2018 21:18:50 UTC.
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; WOW64; rv:60.0) Gecko/20100101 Firefox/60.0
# Design number was non-random = 254
#
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Field name.
# 9. Field value.
1545081531,7c07b138acac7caf36b630e2a90c13c6,FormC,1,0,inst,NULL,other_reason,
1545081531,7c07b138acac7caf36b630e2a90c13c6,FormC,1,0,inst,NULL,Color,1
1545081531,7c07b138acac7caf36b630e2a90c13c6,FormC,1,0,inst,NULL,Language,Yes
1545081531,7c07b138acac7caf36b630e2a90c13c6,FormC,1,0,inst,NULL,Age,30-49
1545081531,7c07b138acac7caf36b630e2a90c13c6,FormC,1,0,inst,NULL,Gender,Female
1545081531,7c07b138acac7caf36b630e2a90c13c6,FormC,1,0,inst,NULL,Education,Ed3
1545081531,7c07b138acac7caf36b630e2a90c13c6,FormC,1,0,inst,NULL,Occupation,O6
1545081531,7c07b138acac7caf36b630e2a90c13c6,FormC,1,0,inst,NULL,_REACTION_TIME_,23441
1545081531,7c07b138acac7caf36b630e2a90c13c6,FormC,2,0,inst,NULL,_REACTION_TIME_,378328
1545081531,7c07b138acac7caf36b630e2a90c13c6,Form,14,0,introTraining.P,NULL,_REACTION_TIME_,2528
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Field name.
# 9. Field value.
# 10. Field text.
# 11. Field correct text.
# 12. Field correct.
# 13. Html.
1545081531,7c07b138acac7caf36b630e2a90c13c6,FormC,3,0,training.P,NULL,who,Cube*,Cube group,Cube group,True,train-p.html
1545081531,7c07b138acac7caf36b630e2a90c13c6,FormC,3,0,training.P,NULL,what,military-base,military base,hotel,False,train-p.html
1545081531,7c07b138acac7caf36b630e2a90c13c6,FormC,3,0,training.P,NULL,where,Lemurland,Lemurland,Gibbonland,False,train-p.html
1545081531,7c07b138acac7caf36b630e2a90c13c6,FormC,3,0,training.P,NULL,month,October,October,January,False,train-p.html
1545081531,7c07b138acac7caf36b630e2a90c13c6,FormC,3,0,training.P,NULL,day,18,18,1,False,train-p.html
1545081531,7c07b138acac7caf36b630e2a90c13c6,FormC,3,0,training.P,NULL,time,2:00,2:00,11:00,False,train-p.html
1545081531,7c07b138acac7caf36b630e2a90c13c6,FormC,3,0,training.P,NULL,ampm,PM*,PM,PM,True,train-p.html
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Field name.
# 9. Field value.
1545081531,7c07b138acac7caf36b630e2a90c13c6,FormC,3,0,training.P,NULL,_REACTION_TIME_,23243
1545081531,7c07b138acac7caf36b630e2a90c13c6,Form,5,0,afterScen,NULL,_REACTION_TIME_,3025
1545081531,7c07b138acac7caf36b630e2a90c13c6,Form,15,0,introTraining.M,NULL,_REACTION_TIME_,4801
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Field name.
# 9. Field value.
# 10. Field text.
# 11. Field correct text.
# 12. Field correct.
# 13. Html.
1545081531,7c07b138acac7caf36b630e2a90c13c6,FormC,4,0,training.M,NULL,who,Cube,Cube group,Tetrahedron group,False,train-m.html
